TIME,NAME,CHANNEL,TUBE,SIGNAL
53.1248,Wild Fly,2,3,1182.89
53.6234,Wild Fly,2,3,1194.21
54.1221,Wild Fly,2,3,1205.4
54.6207,Wild Fly,2,3,1216.46
55.1193,Wild Fly,2,3,1227.38
55.618,Wild Fly,2,3,1238.16
56.1166,Wild Fly,2,3,1248.81
56.6152,Wild Fly,2,3,1259.31
57.1138,Wild Fly,2,3,1269.68
57.6125,Wild Fly,2,3,1279.9
58.1111,Wild Fly,2,3,1289.98
58.6097,Wild Fly,2,3,1299.92
59.1084,Wild Fly,2,3,1309.72
59.607,Wild Fly,2,3,1319.37
0.269926,GSS Female,3,3,138.256
0.768557,GSS Female,3,3,140.697
1.26719,GSS Female,3,3,143.272
1.76582,GSS Female,3,3,145.988
2.26445,GSS Female,3,3,148.852
2.76308,GSS Female,3,3,151.874
3.26171,GSS Female,3,3,155.06
3.76034,GSS Female,3,3,158.42
4.25897,GSS Female,3,3,161.962
4.7576,GSS Female,3,3,165.696
5.25623,GSS Female,3,3,169.632
5.75487,GSS Female,3,3,173.78
6.2535,GSS Female,3,3,178.151
6.75213,GSS Female,3,3,182.756
7.25076,GSS Female,3,3,187.607
7.74939,GSS Female,3,3,192.717
8.24802,GSS Female,3,3,198.097
8.74665,GSS Female,3,3,203.762
9.24528,GSS Female,3,3,209.725
9.74391,GSS Female,3,3,216
10.2425,GSS Female,3,3,222.602
10.7412,GSS Female,3,3,229.547
11.2398,GSS Female,3,3,236.85
11.7384,GSS Female,3,3,244.528
12.2371,GSS Female,3,3,252.598
12.7357,GSS Female,3,3,261.077
13.2343,GSS Female,3,3,269.983
13.733,GSS Female,3,3,279.335
14.2316,GSS Female,3,3,289.151
14.7302,GSS Female,3,3,299.45
15.2289,GSS Female,3,3,310.252
15.7275,GSS Female,3,3,321.576
16.2261,GSS Female,3,3,333.444
16.7247,GSS Female,3,3,345.874
17.2234,GSS Female,3,3,358.887
17.722,GSS Female,3,3,372.505
18.2206,GSS Female,3,3,386.746
18.7193,GSS Female,3,3,401.631
19.2179,GSS Female,3,3,417.181
19.7165,GSS Female,3,3,433.414
20.2152,GSS Female,3,3,450.349
20.7138,GSS Female,3,3,468.005
21.2124,GSS Female,3,3,486.399
21.7111,GSS Female,3,3,505.547
22.2097,GSS Female,3,3,525.466
22.7083,GSS Female,3,3,546.168
23.2069,GSS Female,3,3,567.666
23.7056,GSS Female,3,3,589.971
24.2042,GSS Female,3,3,613.091
24.7028,GSS Female,3,3,637.033
25.2015,GSS Female,3,3,661.801
25.7001,GSS Female,3,3,687.397
26.1987,GSS Female,3,3,713.82
26.6974,GSS Female,3,3,741.065
27.196,GSS Female,3,3,769.126
27.6946,GSS Female,3,3,797.991
28.1933,GSS Female,3,3,827.648
28.6919,GSS Female,3,3,858.078
29.1905,GSS Female,3,3,889.261
29.6891,GSS Female,3,3,921.171
30.1878,GSS Female,3,3,953.78
30.6864,GSS Female,3,3,987.055
31.185,GSS Female,3,3,1020.96
31.6837,GSS Female,3,3,1055.46
32.1823,GSS Female,3,3,1090.5
32.6809,GSS Female,3,3,1126.04
33.1796,GSS Female,3,3,1162.03
33.6782,GSS Female,3,3,1198.42
34.1768,GSS Female,3,3,1235.15
34.6755,GSS Female,3,3,1272.16
35.1741,GSS Female,3,3,1309.39
35.6727,GSS Female,3,3,1346.78
36.1713,GSS Female,3,3,1384.27
36.67,GSS Female,3,3,1421.79
37.1686,GSS Female,3,3,1459.28
37.6672,GSS Female,3,3,1496.68
38.1659,GSS Female,3,3,1533.91
38.6645,GSS Female,3,3,1570.92
39.1631,GSS Female,3,3,1607.64
39.6618,GSS Female,3,3,1644.02
40.1604,GSS Female,3,3,1680
40.659,GSS Female,3,3,1715.52
41.1577,GSS Female,3,3,1750.54
41.6563,GSS Female,3,3,1784.99
42.1549,GSS Female,3,3,1818.84
42.6536,GSS Female,3,3,1852.04
43.1522,GSS Female,3,3,1884.55
43.6508,GSS Female,3,3,1916.35
44.1494,GSS Female,3,3,1947.39
44.6481,GSS Female,3,3,1977.66
45.1467,GSS Female,3,3,2007.13
45.6453,GSS Female,3,3,2035.78
46.144,GSS Female,3,3,2063.59
46.6426,GSS Female,3,3,2090.56
47.1412,GSS Female,3,3,2116.68
47.6399,GSS Female,3,3,2141.94
48.1385,GSS Female,3,3,2166.34
48.6371,GSS Female,3,3,2189.88
49.1358,GSS Female,3,3,2212.57
49.6344,GSS Female,3,3,2234.41
50.133,GSS Female,3,3,2255.42
50.6316,GSS Female,3,3,2275.6
51.1303,GSS Female,3,3,2294.97
