TIME,NAME,CHANNEL,TUBE,SIGNAL
43.0751,Wild Fly,2,7,117.955
43.1354,GSS Female,3,7,152.207
43.1442,Wild Fly,2,8,144.969
43.2054,GSS Female,3,8,133.631
43.7795,Wild Fly,2,1,105.837
43.8401,GSS Female,3,1,153.667
43.8484,Wild Fly,2,2,1233.35
43.9088,GSS Female,3,2,2027.16
43.9172,Wild Fly,2,3,953.715
43.9775,GSS Female,3,3,1934.07
43.9858,Wild Fly,2,4,102.565
44.0464,GSS Female,3,4,142.568
44.0549,Wild Fly,2,5,98.6235
44.1155,GSS Female,3,5,170.639
44.124,Wild Fly,2,6,90.8736
44.1854,GSS Female,3,6,170.563
44.1937,Wild Fly,2,7,129.438
44.2548,GSS Female,3,7,151.157
44.2637,Wild Fly,2,8,142.333
44.3246,GSS Female,3,8,133.631
44.8978,Wild Fly,2,1,106.895
44.9583,GSS Female,3,1,153.667
44.9665,Wild Fly,2,2,1261.6
45.0272,GSS Female,3,2,2085.17
45.0363,Wild Fly,2,3,981.138
45.0974,GSS Female,3,3,2002.69
45.1058,Wild Fly,2,4,102.565
45.1666,GSS Female,3,4,144.745
45.175,Wild Fly,2,5,96.456
45.2359,GSS Female,3,5,169.566
45.2442,Wild Fly,2,6,90.8736
45.3045,GSS Female,3,6,170.563
45.313,Wild Fly,2,7,130.482
45.3739,GSS Female,3,7,152.207
45.3829,Wild Fly,2,8,143.651
45.4434,GSS Female,3,8,132.587
46.0192,Wild Fly,2,1,106.895
46.0796,GSS Female,3,1,153.667
46.0877,Wild Fly,2,2,1292.03
46.1483,GSS Female,3,2,2137.61
46.1569,Wild Fly,2,3,1013.64
46.2184,GSS Female,3,3,2068.15
46.2267,Wild Fly,2,4,102.565
46.288,GSS Female,3,4,146.922
46.2962,Wild Fly,2,5,96.456
46.3571,GSS Female,3,5,169.566
46.3655,Wild Fly,2,6,90.8736
46.426,GSS Female,3,6,170.563
46.4345,Wild Fly,2,7,131.525
46.4958,GSS Female,3,7,152.207
46.5046,Wild Fly,2,8,144.969
46.5651,GSS Female,3,8,133.631
47.1403,Wild Fly,2,1,106.895
47.2019,GSS Female,3,1,154.713
47.2102,Wild Fly,2,2,1313.76
47.2713,GSS Female,3,2,2188.93
47.28,Wild Fly,2,3,1038.02
47.3413,GSS Female,3,3,2129.38
47.3496,Wild Fly,2,4,104.702
47.4105,GSS Female,3,4,149.098
47.4187,Wild Fly,2,5,96.456
47.479,GSS Female,3,5,171.712
47.4874,Wild Fly,2,6,91.9063
47.5479,GSS Female,3,6,171.636
47.5565,Wild Fly,2,7,120.043
47.6171,GSS Female,3,7,154.306
47.6262,Wild Fly,2,8,146.287
47.6869,GSS Female,3,8,134.675
48.2611,Wild Fly,2,1,106.895
48.3219,GSS Female,3,1,154.713
48.3303,Wild Fly,2,2,1342.02
48.3907,GSS Female,3,2,2234.67
48.3995,Wild Fly,2,3,1068.49
48.4605,GSS Female,3,3,2185.33
48.4688,Wild Fly,2,4,104.702
48.53,GSS Female,3,4,143.657
48.5387,Wild Fly,2,5,96.456
48.5998,GSS Female,3,5,170.639
