TIME,NAME,CHANNEL,TUBE,SIGNAL
32.78,GSS Female,3,2,282.262
32.7888,Wild Fly,2,3,109.692
32.8494,GSS Female,3,3,150.967
32.8579,Wild Fly,2,4,338.678
32.9188,GSS Female,3,4,520.212
32.9272,Wild Fly,2,5,147.393
32.9883,GSS Female,3,5,306.936
32.9965,Wild Fly,2,6,92.939
33.0571,GSS Female,3,6,159.836
33.0657,Wild Fly,2,7,120.043
33.1261,GSS Female,3,7,143.809
33.135,Wild Fly,2,8,407.23
33.1956,GSS Female,3,8,661.89
33.7712,Wild Fly,2,1,147.113
33.8323,GSS Female,3,1,264.475
33.8403,Wild Fly,2,2,182.558
33.9006,GSS Female,3,2,296.766
33.9098,Wild Fly,2,3,109.692
33.9705,GSS Female,3,3,150.967
33.9788,Wild Fly,2,4,354.704
34.0406,GSS Female,3,4,556.126
34.049,Wild Fly,2,5,150.645
34.1099,GSS Female,3,5,321.961
34.1182,Wild Fly,2,6,92.939
34.1789,GSS Female,3,6,159.836
34.1873,Wild Fly,2,7,121.087
34.2481,GSS Female,3,7,144.859
34.2568,Wild Fly,2,8,424.363
34.3178,GSS Female,3,8,710.957
34.894,Wild Fly,2,1,150.288
34.9555,GSS Female,3,1,275.974
34.9637,Wild Fly,2,2,186.904
35.0248,GSS Female,3,2,313.501
35.0336,Wild Fly,2,3,109.692
35.0945,GSS Female,3,3,150.967
35.1033,Wild Fly,2,4,370.73
35.1643,GSS Female,3,4,592.04
35.1729,Wild Fly,2,5,156.064
35.2337,GSS Female,3,5,340.205
35.2425,Wild Fly,2,6,92.939
35.303,GSS Female,3,6,159.836
35.3117,Wild Fly,2,7,120.043
35.3723,GSS Female,3,7,143.809
35.3814,Wild Fly,2,8,444.132
35.4423,GSS Female,3,8,763.157
36.0174,Wild Fly,2,1,151.346
36.0789,GSS Female,3,1,290.609
36.087,Wild Fly,2,2,180.384
36.1474,GSS Female,3,2,333.583
36.1561,Wild Fly,2,3,93.4417
36.2167,GSS Female,3,3,148.856
36.2252,Wild Fly,2,4,381.414
36.2861,GSS Female,3,4,635.572
36.2945,Wild Fly,2,5,146.31
36.3556,GSS Female,3,5,361.669
36.3639,Wild Fly,2,6,93.9716
36.4248,GSS Female,3,6,157.69
36.4333,Wild Fly,2,7,104.385
36.4948,GSS Female,3,7,142.76
36.5043,Wild Fly,2,8,457.311
36.5645,GSS Female,3,8,817.444
37.1389,Wild Fly,2,1,141.821
37.1996,GSS Female,3,1,306.289
37.2077,Wild Fly,2,2,185.818
37.2693,GSS Female,3,2,351.434
37.2781,Wild Fly,2,3,93.4417
37.3392,GSS Female,3,3,148.856
37.3476,Wild Fly,2,4,399.576
37.4094,GSS Female,3,4,669.31
37.4179,Wild Fly,2,5,157.147
37.4782,GSS Female,3,5,384.207
37.4865,Wild Fly,2,6,92.939
37.5473,GSS Female,3,6,157.69
37.5563,Wild Fly,2,7,104.385
37.6175,GSS Female,3,7,142.76
37.6263,Wild Fly,2,8,478.397
37.6875,GSS Female,3,8,872.776
38.2632,Wild Fly,2,1,147.113
38.3235,GSS Female,3,1,323.015
38.3321,Wild Fly,2,2,193.424
38.3926,GSS Female,3,2,372.631
38.4013,Wild Fly,2,3,93.4417
38.4619,GSS Female,3,3,149.912
38.4703,Wild Fly,2,4,417.739
38.5314,GSS Female,3,4,723.725
38.5399,Wild Fly,2,5,156.064
38.601,GSS Female,3,5,406.744
38.6093,Wild Fly,2,6,92.939
38.6705,GSS Female,3,6,158.763
38.6791,Wild Fly,2,7,105.429
38.7394,GSS Female,3,7,142.76
38.7483,Wild Fly,2,8,496.848
38.8085,GSS Female,3,8,930.195
39.3833,Wild Fly,2,1,151.346
39.4448,GSS Female,3,1,342.876
39.453,Wild Fly,2,2,199.944
39.5141,GSS Female,3,2,396.06
39.523,Wild Fly,2,3,93.4417
39.5845,GSS Female,3,3,148.856
39.5926,Wild Fly,2,4,433.765
39.653,GSS Female,3,4,773.788
39.6618,Wild Fly,2,5,160.399
39.7221,GSS Female,3,5,434.647
39.7304,Wild Fly,2,6,92.939
39.7917,GSS Female,3,6,159.836
39.8,Wild Fly,2,7,105.429
39.8614,GSS Female,3,7,143.809
39.8704,Wild Fly,2,8,517.934
39.9317,GSS Female,3,8,989.703
40.5072,Wild Fly,2,1,155.58
40.5679,GSS Female,3,1,362.738
40.5762,Wild Fly,2,2,205.377
40.6372,GSS Female,3,2,421.72
40.6458,Wild Fly,2,3,93.4417
40.7066,GSS Female,3,3,149.912
40.7149,Wild Fly,2,4,452.996
40.7759,GSS Female,3,4,822.762
40.7843,Wild Fly,2,5,165.818
40.8458,GSS Female,3,5,462.55
40.854,Wild Fly,2,6,92.939
40.9152,GSS Female,3,6,158.763
40.9236,Wild Fly,2,7,104.385
40.9841,GSS Female,3,7,142.76
40.9931,Wild Fly,2,8,539.02
41.0534,GSS Female,3,8,1052.34
41.6293,Wild Fly,2,1,159.813
41.69,GSS Female,3,1,384.691
41.6983,Wild Fly,2,2,212.984
41.7595,GSS Female,3,2,449.612
41.7682,Wild Fly,2,3,93.4417
41.8283,GSS Female,3,3,149.912
41.8368,Wild Fly,2,4,472.227
41.8973,GSS Female,3,4,876.089
41.9057,Wild Fly,2,5,171.236
41.9666,GSS Female,3,5,493.673
41.9749,Wild Fly,2,6,93.9716
42.036,GSS Female,3,6,158.763
42.0445,Wild Fly,2,7,104.385
42.1058,GSS Female,3,7,142.76
42.1147,Wild Fly,2,8,560.107
42.1761,GSS Female,3,8,1116.03
42.7519,Wild Fly,2,1,165.105
42.8122,GSS Female,3,1,409.779
42.8202,Wild Fly,2,2,222.764
42.8815,GSS Female,3,2,477.503
42.8903,Wild Fly,2,3,93.4417
42.9512,GSS Female,3,3,149.912
42.9596,Wild Fly,2,4,492.526
43.0202,GSS Female,3,4,931.593
43.0286,Wild Fly,2,5,177.739
43.0901,GSS Female,3,5,525.869
43.0989,Wild Fly,2,6,92.939
43.1594,GSS Female,3,6,158.763
43.1682,Wild Fly,2,7,107.517
43.2291,GSS Female,3,7,142.76
43.238,Wild Fly,2,8,581.193
43.2987,GSS Female,3,8,1182.84
43.8743,Wild Fly,2,1,170.397
43.9356,GSS Female,3,1,435.913
43.9438,Wild Fly,2,2,229.284
44.0051,GSS Female,3,2,509.858
44.0135,Wild Fly,2,3,94.4574
44.0738,GSS Female,3,3,149.912
44.083,Wild Fly,2,4,511.757
44.1431,GSS Female,3,4,990.361
44.1518,Wild Fly,2,5,184.242
44.2128,GSS Female,3,5,563.432
